timestamp,device_id,interface_id,bandwidth_util_pct,throughput_mbps,rtt_ms,rtt_jitter_ms,queue_occupancy_pct,packet_loss_pct,tcp_retrans_rate,interface_discards_sec,crc_errors_sec,cpu_util_pct,memory_util_pct,bgp_flap_count,target_t5,target_t15,target_t30,future_rtt_t15,future_loss_t15
2026-09-01 17:29:00,core-router-alpha,xe-0/0/1,73.15,7461.9,33.83,1.01,40.72,0.0,0.02,0.0,0.0,62.99,50.53,0,0,0,0,27.47,0.0
2026-09-01 17:30:00,core-router-alpha,xe-0/0/1,66.1,6373.3,24.61,0.43,32.79,0.0,0.12,0.0,0.0,56.63,47.04,0,0,0,0,25.32,0.0
2026-09-01 17:31:00,core-router-alpha,xe-0/0/1,69.63,7022.7,30.48,0.12,36.87,0.0,0.08,0.0,0.0,57.54,46.28,0,0,0,0,28.78,0.0
2026-09-01 17:32:00,core-router-alpha,xe-0/0/1,69.94,7048.4,29.2,0.01,36.87,0.0,0.01,0.0,0.0,55.57,49.54,0,0,0,0,34.26,0.0
2026-09-01 17:33:00,core-router-alpha,xe-0/0/1,69.09,7082.9,28.14,3.14,35.2,0.0,0.0,0.0,0.0,62.19,48.93,0,0,0,0,25.79,0.0
2026-09-01 17:34:00,core-router-alpha,xe-0/0/1,66.21,6647.8,27.56,0.76,34.46,0.0,0.01,0.0,0.0,58.11,47.07,0,0,0,0,28.45,0.0
2026-09-01 17:35:00,core-router-alpha,xe-0/0/1,65.74,6372.9,25.53,2.95,30.96,0.0,0.03,0.0,0.0,57.35,44.98,0,0,0,0,27.04,0.0
2026-09-01 17:36:00,core-router-alpha,xe-0/0/1,67.97,6652.6,27.66,2.32,34.84,0.0,0.04,0.0,0.0,61.94,45.92,0,0,0,0,30.01,0.0
2026-09-01 17:37:00,core-router-alpha,xe-0/0/1,72.12,7034.6,34.52,2.13,39.6,0.0,0.01,0.0,0.0,55.55,49.78,0,0,0,0,31.31,0.007
2026-09-01 17:38:00,core-router-alpha,xe-0/0/1,69.88,6907.0,32.04,1.13,37.67,0.0,0.04,0.0,0.0,61.14,50.96,0,0,0,0,25.41,0.0
2026-09-01 17:39:00,core-router-alpha,xe-0/0/1,66.64,6636.2,27.04,0.83,32.55,0.0,0.01,0.0,0.0,55.18,44.63,0,0,0,0,31.97,0.0
2026-09-01 17:40:00,core-router-alpha,xe-0/0/1,70.59,6884.5,34.59,0.85,41.02,0.0,0.03,0.0,0.0,55.85,47.68,0,0,0,0,25.36,0.0
2026-09-01 17:41:00,core-router-alpha,xe-0/0/1,57.88,6008.6,19.97,2.52,22.27,0.0,0.02,0.0,0.0,51.98,43.78,0,0,0,0,23.71,0.0
2026-09-01 17:42:00,core-router-alpha,xe-0/0/1,71.83,6984.1,33.85,2.18,40.01,0.0,0.01,0.0,0.0,57.35,48.43,0,0,0,0,27.76,0.0
2026-09-01 17:43:00,core-router-alpha,xe-0/0/1,61.68,6369.6,21.41,1.69,26.28,0.0,0.06,0.0,0.0,55.22,42.53,0,0,0,0,32.59,0.0
2026-09-01 17:44:00,core-router-alpha,xe-0/0/1,66.45,6823.2,27.47,3.42,34.72,0.0,0.03,0.0,0.0,57.21,45.2,0,0,0,0,29.14,0.0
2026-09-01 17:45:00,core-router-alpha,xe-0/0/1,63.76,6510.8,25.32,1.49,32.49,0.0,0.01,0.0,0.0,51.1,45.98,0,0,0,0,25.92,0.0
2026-09-01 17:46:00,core-router-alpha,xe-0/0/1,63.1,6206.4,28.78,1.95,33.45,0.0,0.01,0.0,0.0,51.34,44.81,0,0,0,0,27.77,0.0
2026-09-01 17:47:00,core-router-alpha,xe-0/0/1,71.65,7216.9,34.26,2.72,39.58,0.0,0.06,0.0,0.0,59.63,51.98,0,0,0,0,28.14,0.004
2026-09-01 17:48:00,core-router-alpha,xe-0/0/1,65.91,6399.5,25.79,0.39,32.92,0.0,0.01,0.0,0.0,56.04,46.75,0,0,0,0,35.18,0.0
2026-09-01 17:49:00,core-router-alpha,xe-0/0/1,68.72,7008.2,28.45,0.01,35.15,0.0,0.09,0.0,0.0,56.8,50.16,0,0,0,0,26.61,0.0
2026-09-01 17:50:00,core-router-alpha,xe-0/0/1,67.29,6718.3,27.04,0.75,33.18,0.0,0.01,0.0,0.0,54.65,47.39,0,0,0,0,30.12,0.0
2026-09-01 17:51:00,core-router-alpha,xe-0/0/1,69.08,6846.8,30.01,3.23,36.42,0.0,0.06,0.0,0.0,58.67,49.56,0,0,0,0,31.46,0.0
2026-09-01 17:52:00,core-router-alpha,xe-0/0/1,67.64,6580.0,31.31,1.82,36.24,0.007,0.05,0.0,0.0,57.31,49.67,0,0,0,0,31.83,0.0
2026-09-01 17:53:00,core-router-alpha,xe-0/0/1,62.83,5911.3,25.41,3.11,29.99,0.0,0.07,0.0,0.0,55.95,46.98,0,0,0,0,26.7,0.0
2026-09-01 17:54:00,core-router-alpha,xe-0/0/1,70.76,6920.3,31.97,1.16,38.79,0.0,0.14,0.0,0.0,57.81,49.21,0,0,0,0,28.41,0.0
2026-09-01 17:55:00,core-router-alpha,xe-0/0/1,65.5,6716.7,25.36,1.57,33.04,0.0,0.05,0.0,0.0,57.52,47.94,0,0,0,0,27.56,0.0
2026-09-01 17:56:00,core-router-alpha,xe-0/0/1,61.73,6112.7,23.71,0.37,28.25,0.0,0.04,0.0,0.0,53.92,45.29,0,0,0,0,24.53,0.0
2026-09-01 17:57:00,core-router-alpha,xe-0/0/1,65.63,6537.9,27.76,3.04,31.88,0.0,0.01,0.0,0.0,61.47,46.8,0,0,0,0,30.47,0.0
2026-09-01 17:58:00,core-router-alpha,xe-0/0/1,72.34,7331.9,32.59,1.27,39.22,0.0,0.03,0.0,0.0,61.37,50.34,0,0,0,0,26.35,0.0
2026-09-01 17:59:00,core-router-alpha,xe-0/0/1,70.01,7271.9,29.14,0.51,37.41,0.0,0.04,0.0,0.0,57.36,46.84,0,0,0,0,28.96,0.0
2026-09-01 18:00:00,core-router-alpha,xe-0/0/1,65.77,6775.3,25.92,1.39,32.03,0.0,0.0,0.0,0.0,58.98,44.92,0,0,0,0,25.95,0.0
2026-09-01 18:01:00,core-router-alpha,xe-0/0/1,65.71,6425.5,27.77,0.26,31.06,0.0,0.01,0.0,0.0,52.26,46.01,0,0,0,0,25.67,0.0
2026-09-01 18:02:00,core-router-alpha,xe-0/0/1,65.76,6284.7,28.14,1.83,34.94,0.004,0.05,0.0,0.0,53.28,46.18,0,0,0,0,21.1,0.0
2026-09-01 18:03:00,core-router-alpha,xe-0/0/1,74.11,7764.5,35.18,0.38,42.41,0.0,0.03,0.0,0.0,63.5,52.22,0,0,0,0,29.19,0.0
2026-09-01 18:04:00,core-router-alpha,xe-0/0/1,68.12,7152.7,26.61,0.44,34.55,0.0,0.03,0.0,0.0,58.83,46.53,0,0,0,0,25.76,0.0
2026-09-01 18:05:00,core-router-alpha,xe-0/0/1,68.24,6852.3,30.12,1.77,35.4,0.0,0.01,0.0,0.0,60.01,48.44,0,0,0,0,30.25,0.0
2026-09-01 18:06:00,core-router-alpha,xe-0/0/1,70.29,6838.5,31.46,0.8,37.28,0.0,0.06,0.0,0.0,58.14,49.72,0,0,0,0,16.6,0.0
2026-09-01 18:07:00,core-router-alpha,xe-0/0/1,67.47,6891.4,31.83,1.35,37.07,0.0,0.02,0.0,0.0,54.71,45.56,0,0,0,0,35.57,0.0
2026-09-01 18:08:00,core-router-alpha,xe-0/0/1,65.67,6551.2,26.7,1.11,30.86,0.0,0.04,0.0,0.0,57.97,44.38,0,0,0,0,28.32,0.0
2026-09-01 18:09:00,core-router-alpha,xe-0/0/1,65.84,6567.2,28.41,3.38,33.06,0.0,0.12,0.0,0.0,55.22,45.22,0,0,0,0,29.48,0.0
2026-09-01 18:10:00,core-router-alpha,xe-0/0/1,66.23,6756.7,27.56,2.62,32.51,0.0,0.01,0.0,0.0,58.04,46.14,0,0,0,0,23.43,0.0
2026-09-01 18:11:00,core-router-alpha,xe-0/0/1,66.29,6679.5,24.53,0.82,32.71,0.0,0.05,0.0,0.0,57.71,46.3,0,0,0,0,29.9,0.0
2026-09-01 18:12:00,core-router-alpha,xe-0/0/1,68.92,6713.8,30.47,0.75,35.15,0.0,0.03,0.0,0.0,61.04,45.67,0,0,0,0,24.42,0.0
2026-09-01 18:13:00,core-router-alpha,xe-0/0/1,66.5,6601.1,26.35,2.26,32.77,0.0,0.01,0.0,0.0,52.2,44.37,0,0,0,0,22.45,0.0
2026-09-01 18:14:00,core-router-alpha,xe-0/0/1,68.83,6981.8,28.96,1.78,34.8,0.0,0.14,0.0,0.0,56.07,47.25,0,0,0,0,34.48,0.0
2026-09-01 18:15:00,core-router-alpha,xe-0/0/1,65.93,6669.1,25.95,3.4,32.57,0.0,0.08,0.0,0.0,55.88,47.02,0,0,0,0,26.72,0.0
2026-09-01 18:16:00,core-router-alpha,xe-0/0/1,66.43,6682.2,25.67,2.06,32.92,0.0,0.02,0.0,0.0,54.94,47.02,0,0,0,0,25.84,0.0
2026-09-01 18:17:00,core-router-alpha,xe-0/0/1,59.1,6050.5,21.1,2.07,24.15,0.0,0.0,0.0,0.0,52.68,44.8,0,0,0,0,34.38,0.0
2026-09-01 18:18:00,core-router-alpha,xe-0/0/1,69.25,6870.7,29.19,2.61,35.38,0.0,0.02,0.0,0.0,58.06,47.74,0,0,0,0,26.89,0.0
2026-09-01 18:19:00,core-router-alpha,xe-0/0/1,67.2,6746.8,25.76,3.71,32.78,0.0,0.13,0.0,0.0,55.16,46.67,0,0,0,0,27.5,0.0
2026-09-01 18:20:00,core-router-alpha,xe-0/0/1,69.42,6436.1,30.25,1.94,36.58,0.0,0.08,0.0,0.0,60.86,49.03,0,0,0,0,25.8,0.0
2026-09-01 18:21:00,core-router-alpha,xe-0/0/1,55.74,5506.3,16.6,2.74,18.9,0.0,0.01,0.0,0.0,50.37,42.59,0,0,0,0,32.84,0.0
2026-09-01 18:22:00,core-router-alpha,xe-0/0/1,73.13,7427.3,35.57,1.75,41.34,0.0,0.02,0.0,0.0,61.71,50.22,0,0,0,0,25.62,0.0
2026-09-01 18:23:00,core-router-alpha,xe-0/0/1,65.27,6468.6,28.32,0.9,31.69,0.0,0.01,0.0,0.0,55.54,46.65,0,0,0,0,25.69,0.0
2026-09-01 18:24:00,core-router-alpha,xe-0/0/1,69.58,6888.2,29.48,2.61,36.36,0.0,0.04,0.0,0.0,57.72,47.37,0,0,0,0,26.68,0.0
2026-09-01 18:25:00,core-router-alpha,xe-0/0/1,62.01,6044.3,23.43,1.03,26.99,0.0,0.02,0.0,0.0,53.65,45.58,0,0,0,0,30.26,0.0
2026-09-01 18:26:00,core-router-alpha,xe-0/0/1,67.73,6923.7,29.9,0.37,34.29,0.0,0.01,0.0,0.0,57.61,47.52,0,0,0,0,28.39,0.0
2026-09-01 18:27:00,core-router-alpha,xe-0/0/1,61.84,6266.4,24.42,1.3,27.31,0.0,0.08,0.0,0.0,55.29,43.29,0,0,0,0,28.69,0.0
2026-09-01 18:28:00,core-router-alpha,xe-0/0/1,63.29,6452.4,22.45,2.49,27.97,0.0,0.03,0.0,0.0,53.02,47.19,0,0,0,0,22.34,0.0
2026-09-01 18:29:00,core-router-alpha,xe-0/0/1,72.11,6952.0,34.48,1.72,38.91,0.0,0.01,0.0,0.0,58.17,50.35,0,0,0,0,30.3,0.0
2026-09-01 18:30:00,core-router-alpha,xe-0/0/1,64.68,6444.2,26.72,3.37,31.71,0.0,0.0,0.0,0.0,55.8,47.42,0,0,0,0,22.27,0.0
2026-09-01 18:31:00,core-router-alpha,xe-0/0/1,66.05,6563.1,25.84,2.92,31.27,0.0,0.08,0.0,0.0,56.96,46.85,0,0,0,0,25.89,0.0
2026-09-01 18:32:00,core-router-alpha,xe-0/0/1,68.28,6785.5,34.38,4.64,41.09,0.0,0.06,0.0,0.0,55.81,48.77,0,0,0,0,24.87,0.0
2026-09-01 18:33:00,core-router-alpha,xe-0/0/1,66.9,6598.0,26.89,1.66,32.96,0.0,0.01,0.0,0.0,55.66,47.48,0,0,0,0,24.57,0.0
2026-09-01 18:34:00,core-router-alpha,xe-0/0/1,65.64,6511.6,27.5,2.55,30.78,0.0,0.07,0.0,0.0,56.23,43.9,0,0,0,0,27.74,0.0
2026-09-01 18:35:00,core-router-alpha,xe-0/0/1,66.32,6759.9,25.8,3.64,31.73,0.0,0.02,0.0,0.0,56.65,47.4,0,0,0,0,27.24,0.0
2026-09-01 18:36:00,core-router-alpha,xe-0/0/1,73.4,7052.8,32.84,0.02,40.72,0.0,0.04,0.0,0.0,59.65,48.39,0,0,0,0,25.93,0.0
2026-09-01 18:37:00,core-router-alpha,xe-0/0/1,64.72,6738.8,25.62,3.53,30.18,0.0,0.02,0.0,0.0,56.59,45.45,0,0,0,0,31.07,0.0
2026-09-01 18:38:00,core-router-alpha,xe-0/0/1,65.57,6629.1,25.69,0.1,32.27,0.0,0.01,0.0,0.0,58.24,47.08,0,0,0,0,23.43,0.0
2026-09-01 18:39:00,core-router-alpha,xe-0/0/1,68.48,6841.3,26.68,3.54,34.8,0.0,0.22,0.0,0.0,60.25,45.7,0,0,0,0,23.36,0.0
2026-09-01 18:40:00,core-router-alpha,xe-0/0/1,68.61,6996.6,30.26,2.26,35.93,0.0,0.02,0.0,0.0,56.11,49.23,0,0,0,0,27.22,0.0
2026-09-01 18:41:00,core-router-alpha,xe-0/0/1,68.83,6665.0,28.39,1.64,34.82,0.0,0.03,0.0,0.0,58.15,46.66,0,0,0,0,27.34,0.0
2026-09-01 18:42:00,core-router-alpha,xe-0/0/1,66.84,6584.8,28.69,0.55,34.36,0.0,0.07,0.0,0.0,58.04,47.36,0,0,0,0,19.94,0.0
2026-09-01 18:43:00,core-router-alpha,xe-0/0/1,60.54,6036.3,22.34,0.24,26.37,0.0,0.0,0.0,0.0,54.08,45.33,0,0,0,0,27.56,0.0
2026-09-01 18:44:00,core-router-alpha,xe-0/0/1,70.2,7224.6,30.3,1.41,36.52,0.0,0.03,0.0,0.0,59.83,47.69,0,0,0,0,26.69,0.0
2026-09-01 18:45:00,core-router-alpha,xe-0/0/1,60.4,6033.4,22.27,1.23,24.83,0.0,0.25,0.0,0.0,51.32,42.99,0,0,0,0,21.85,0.0
2026-09-01 18:46:00,core-router-alpha,xe-0/0/1,65.41,6608.6,25.89,0.94,30.51,0.0,0.05,0.0,0.0,55.31,45.71,0,0,0,0,28.98,0.0
2026-09-01 18:47:00,core-router-alpha,xe-0/0/1,61.65,6076.2,24.87,1.27,28.71,0.0,0.19,0.0,0.0,54.31,44.48,0,0,0,0,29.73,0.0
2026-09-01 18:48:00,core-router-alpha,xe-0/0/1,64.0,6472.7,24.57,2.77,30.42,0.0,0.0,0.0,0.0,52.75,48.15,0,0,0,0,24.89,0.0
2026-09-01 18:49:00,core-router-alpha,xe-0/0/1,65.31,6782.1,27.74,3.76,30.43,0.0,0.04,0.0,0.0,57.01,42.6,0,0,0,0,24.25,0.0
2026-09-01 18:50:00,core-router-alpha,xe-0/0/1,65.21,6670.7,27.24,1.32,31.46,0.0,0.0,0.0,0.0,58.11,47.26,0,0,0,0,26.54,0.0
2026-09-01 18:51:00,core-router-alpha,xe-0/0/1,65.5,6537.7,25.93,1.89,31.6,0.0,0.01,0.0,0.0,54.38,46.3,0,0,0,0,21.88,0.0
2026-09-01 18:52:00,core-router-alpha,xe-0/0/1,69.6,7061.7,31.07,0.52,36.35,0.0,0.06,0.0,0.0,57.18,50.12,0,0,0,0,19.07,0.0
2026-09-01 18:53:00,core-router-alpha,xe-0/0/1,65.48,6634.2,23.43,1.4,30.92,0.0,0.06,0.0,0.0,59.05,48.33,0,0,0,0,28.77,0.0
2026-09-01 18:54:00,core-router-alpha,xe-0/0/1,62.97,6372.6,23.36,1.01,27.58,0.0,0.14,0.0,0.0,54.5,44.95,0,0,0,0,20.75,0.0
2026-09-01 18:55:00,core-router-alpha,xe-0/0/1,67.13,6879.5,27.22,2.75,33.77,0.0,0.05,0.0,0.0,58.11,47.91,0,0,0,0,21.66,0.0
2026-09-01 18:56:00,core-router-alpha,xe-0/0/1,67.85,6950.5,27.34,0.72,33.84,0.0,0.01,0.0,0.0,58.75,46.07,0,0,0,0,16.81,0.0
2026-09-01 18:57:00,core-router-alpha,xe-0/0/1,59.32,5912.9,19.94,2.32,23.32,0.0,0.04,0.0,0.0,53.96,42.47,0,0,0,0,21.27,0.0
2026-09-01 18:58:00,core-router-alpha,xe-0/0/1,65.64,6660.2,27.56,0.69,33.2,0.0,0.06,0.0,0.0,54.58,45.44,0,0,0,0,23.76,0.0
2026-09-01 18:59:00,core-router-alpha,xe-0/0/1,65.93,6535.9,26.69,3.96,31.69,0.0,0.11,0.0,0.0,55.59,47.58,0,0,0,0,27.22,0.0
2026-09-01 19:00:00,core-router-alpha,xe-0/0/1,62.37,6098.4,21.85,2.73,27.44,0.0,0.04,0.0,0.0,50.71,45.12,0,0,0,0,27.14,0.0
2026-09-01 19:01:00,core-router-alpha,xe-0/0/1,68.16,6775.1,28.98,1.91,34.16,0.0,0.01,0.0,0.0,57.58,43.89,0,0,0,0,22.96,0.0
2026-09-01 19:02:00,core-router-alpha,xe-0/0/1,62.75,6263.1,29.73,3.06,34.79,0.0,0.01,0.0,0.0,49.25,47.25,0,0,0,0,30.5,0.0
2026-09-01 19:03:00,core-router-alpha,xe-0/0/1,63.64,6114.7,24.89,2.84,28.85,0.0,0.05,0.0,0.0,60.28,44.29,0,0,0,0,25.95,0.0
2026-09-01 19:04:00,core-router-alpha,xe-0/0/1,62.52,6381.5,24.25,2.55,29.1,0.0,0.1,0.0,0.0,55.46,44.06,0,0,0,0,21.95,0.0
2026-09-01 19:05:00,core-router-alpha,xe-0/0/1,63.11,5896.3,26.54,0.51,29.43,0.0,0.01,0.0,0.0,55.31,47.38,0,0,0,0,18.77,0.0
2026-09-01 19:06:00,core-router-alpha,xe-0/0/1,59.15,6322.3,21.88,3.2,25.36,0.0,0.22,0.0,0.0,50.13,44.87,0,0,0,0,31.5,0.0
2026-09-01 19:07:00,core-router-alpha,xe-0/0/1,57.88,6012.9,19.07,3.15,21.73,0.0,0.01,0.0,0.0,51.03,41.74,0,0,0,0,21.82,0.0
2026-09-01 19:08:00,core-router-alpha,xe-0/0/1,68.43,6803.4,28.77,1.26,35.39,0.0,0.01,0.0,0.0,59.59,46.44,0,0,0,0,20.95,0.0
2026-09-01 19:09:00,core-router-alpha,xe-0/0/1,59.81,5982.3,20.75,2.56,24.56,0.0,0.02,0.0,0.0,51.71,44.43,0,0,0,0,26.85,0.0
2026-09-01 19:10:00,core-router-alpha,xe-0/0/1,59.23,5968.5,21.66,0.67,23.73,0.0,0.0,0.0,0.0,52.19,43.05,0,0,0,0,29.43,0.0
2026-09-01 19:11:00,core-router-alpha,xe-0/0/1,55.09,5420.8,16.81,0.33,20.84,0.0,0.02,0.0,0.0,48.92,41.7,0,0,0,0,28.12,0.0
2026-09-01 19:12:00,core-router-alpha,xe-0/0/1,60.32,6060.8,21.27,1.75,25.39,0.0,0.05,0.0,0.0,53.08,43.5,0,0,0,0,22.92,0.0
2026-09-01 19:13:00,core-router-alpha,xe-0/0/1,57.85,5763.6,23.76,3.0,24.99,0.0,0.04,0.0,0.0,52.22,46.63,0,0,0,0,26.14,0.0
2026-09-01 19:14:00,core-router-alpha,xe-0/0/1,68.16,6801.5,27.22,2.29,34.1,0.0,0.05,0.0,0.0,56.94,47.39,0,0,0,0,24.87,0.0
2026-09-01 19:15:00,core-router-alpha,xe-0/0/1,65.87,6614.2,27.14,1.78,34.39,0.0,0.01,0.0,0.0,56.87,48.02,0,0,0,0,24.08,0.0
2026-09-01 19:16:00,core-router-alpha,xe-0/0/1,59.85,5788.3,22.96,2.01,23.99,0.0,0.05,0.0,0.0,51.12,45.45,0,0,0,0,22.78,0.0
2026-09-01 19:17:00,core-router-alpha,xe-0/0/1,70.07,7013.0,30.5,1.97,36.66,0.0,0.24,0.0,0.0,61.12,47.1,0,0,0,0,24.74,0.0
2026-09-01 19:18:00,core-router-alpha,xe-0/0/1,65.55,6579.4,25.95,0.96,31.08,0.0,0.01,0.0,0.0,55.76,42.12,0,0,0,0,21.51,0.0
2026-09-01 19:19:00,core-router-alpha,xe-0/0/1,60.9,6109.4,21.95,2.7,26.57,0.0,0.0,0.0,0.0,54.34,40.9,0,0,0,0,21.37,0.0
2026-09-01 19:20:00,core-router-alpha,xe-0/0/1,53.21,5289.1,18.77,2.56,17.1,0.0,0.07,0.0,0.0,53.67,39.65,0,0,0,0,22.19,0.0
2026-09-01 19:21:00,core-router-alpha,xe-0/0/1,69.91,7161.2,31.5,3.99,36.91,0.0,0.04,0.0,0.0,61.06,45.72,0,0,0,0,19.91,0.0
2026-09-01 19:22:00,core-router-alpha,xe-0/0/1,56.95,5641.8,21.82,2.64,23.63,0.0,0.03,0.0,0.0,55.25,43.59,0,0,0,0,20.4,0.0
2026-09-01 19:23:00,core-router-alpha,xe-0/0/1,55.98,5631.8,20.95,4.6,22.01,0.0,0.1,0.0,0.0,51.51,41.77,0,0,0,0,20.01,0.0
2026-09-01 19:24:00,core-router-alpha,xe-0/0/1,65.24,6718.5,26.85,1.25,31.09,0.0,0.04,0.0,0.0,58.82,46.57,0,0,0,0,20.55,0.0
2026-09-01 19:25:00,core-router-alpha,xe-0/0/1,70.12,7000.3,29.43,3.24,38.16,0.0,0.04,0.0,0.0,55.56,49.65,0,0,0,0,22.27,0.0
2026-09-01 19:26:00,core-router-alpha,xe-0/0/1,66.35,6667.3,28.12,3.98,36.21,0.0,0.04,0.0,0.0,56.66,45.89,0,0,0,0,26.85,0.0
2026-09-01 19:27:00,core-router-alpha,xe-0/0/1,63.4,6325.9,22.92,0.23,28.13,0.0,0.05,0.0,0.0,55.47,43.28,0,0,0,0,22.7,0.0
2026-09-01 19:28:00,core-router-alpha,xe-0/0/1,63.43,6529.0,26.14,0.42,32.67,0.0,0.03,0.0,0.0,56.08,47.99,0,0,0,0,17.77,0.0
2026-09-01 19:29:00,core-router-alpha,xe-0/0/1,64.26,6387.5,24.87,2.07,29.51,0.0,0.05,0.0,0.0,51.75,42.12,0,0,0,0,22.19,0.0
2026-09-01 19:30:00,core-router-alpha,xe-0/0/1,63.85,6577.8,24.08,2.48,29.01,0.0,0.01,0.0,0.0,55.76,42.62,0,0,0,0,22.25,0.0
2026-09-01 19:31:00,core-router-alpha,xe-0/0/1,62.1,6194.8,22.78,4.21,26.86,0.0,0.0,0.0,0.0,50.25,46.23,0,0,0,0,21.04,0.0
2026-09-01 19:32:00,core-router-alpha,xe-0/0/1,61.41,6011.6,24.74,1.2,29.12,0.0,0.06,0.0,0.0,54.79,46.57,0,0,0,0,21.18,0.0
2026-09-01 19:33:00,core-router-alpha,xe-0/0/1,60.74,6176.2,21.51,0.69,24.98,0.0,0.01,0.0,0.0,50.95,43.09,0,0,0,0,21.56,0.0
2026-09-01 19:34:00,core-router-alpha,xe-0/0/1,58.24,5778.8,21.37,2.13,23.71,0.0,0.05,0.0,0.0,55.89,42.22,0,0,0,0,19.71,0.004
2026-09-01 19:35:00,core-router-alpha,xe-0/0/1,59.82,6075.3,22.19,1.87,24.63,0.0,0.03,0.0,0.0,55.01,45.29,0,0,0,0,20.7,0.0
2026-09-01 19:36:00,core-router-alpha,xe-0/0/1,54.8,5070.6,19.91,2.36,19.61,0.0,0.14,0.0,0.0,47.61,43.5,0,0,0,0,16.52,0.0
2026-09-01 19:37:00,core-router-alpha,xe-0/0/1,60.3,6030.9,20.4,0.75,26.44,0.0,0.03,0.0,0.0,51.23,41.36,0,0,0,0,18.46,0.0
2026-09-01 19:38:00,core-router-alpha,xe-0/0/1,57.11,5641.6,20.01,0.34,21.11,0.0,0.04,0.0,0.0,51.8,44.07,0,0,0,0,22.69,0.001
2026-09-01 19:39:00,core-router-alpha,xe-0/0/1,56.62,5502.8,20.55,3.95,23.41,0.0,0.0,0.0,0.0,51.54,41.84,0,0,0,0,17.7,0.0
2026-09-01 19:40:00,core-router-alpha,xe-0/0/1,61.04,6020.5,22.27,2.58,25.44,0.0,0.09,0.0,0.0,52.48,43.75,0,0,0,0,20.55,0.0
2026-09-01 19:41:00,core-router-alpha,xe-0/0/1,65.2,6433.6,26.85,3.96,32.92,0.0,0.08,0.0,0.0,51.95,46.84,0,0,0,0,22.15,0.0
2026-09-01 19:42:00,core-router-alpha,xe-0/0/1,63.46,6338.6,22.7,0.31,29.41,0.0,0.0,0.0,0.0,57.27,47.0,0,0,0,0,25.32,0.0
2026-09-01 19:43:00,core-router-alpha,xe-0/0/1,54.67,5261.5,17.77,1.99,17.74,0.0,0.01,0.0,0.0,48.51,42.09,0,0,0,0,22.14,0.0
2026-09-01 19:44:00,core-router-alpha,xe-0/0/1,56.62,5709.3,22.19,2.79,20.48,0.0,0.01,0.0,0.0,50.95,42.09,0,0,0,0,25.14,0.0
2026-09-01 19:45:00,core-router-alpha,xe-0/0/1,63.29,6534.2,22.25,3.05,28.21,0.0,0.04,0.0,0.0,54.63,44.95,0,0,0,0,20.78,0.0
2026-09-01 19:46:00,core-router-alpha,xe-0/0/1,56.48,5690.1,21.04,3.53,24.79,0.0,0.0,0.0,0.0,51.28,45.03,0,0,0,0,19.01,0.0
2026-09-01 19:47:00,core-router-alpha,xe-0/0/1,59.05,6026.4,21.18,0.69,24.08,0.0,0.02,0.0,0.0,53.2,43.64,0,0,0,0,21.18,0.0
2026-09-01 19:48:00,core-router-alpha,xe-0/0/1,61.68,6332.1,21.56,1.72,26.69,0.0,0.01,0.0,0.0,56.51,43.5,0,0,0,0,22.32,0.006
2026-09-01 19:49:00,core-router-alpha,xe-0/0/1,56.28,5813.7,19.71,2.7,20.04,0.004,0.03,0.0,0.0,53.13,41.35,0,0,0,0,19.22,0.0
2026-09-01 19:50:00,core-router-alpha,xe-0/0/1,59.96,6276.3,20.7,2.03,24.51,0.0,0.0,0.0,0.0,50.02,41.35,0,0,0,0,21.93,0.0
2026-09-01 19:51:00,core-router-alpha,xe-0/0/1,54.84,5408.8,16.52,0.75,18.23,0.0,0.02,0.0,0.0,50.36,45.1,0,0,0,0,19.08,0.0
2026-09-01 19:52:00,core-router-alpha,xe-0/0/1,57.32,5624.1,18.46,2.57,21.15,0.0,0.05,0.0,0.0,50.46,40.98,0,0,0,0,18.76,0.0
2026-09-01 19:53:00,core-router-alpha,xe-0/0/1,60.46,6163.4,22.69,2.34,25.98,0.001,0.03,0.0,0.0,51.23,43.58,0,0,0,0,17.25,0.0
2026-09-01 19:54:00,core-router-alpha,xe-0/0/1,53.68,5474.3,17.7,1.23,17.44,0.0,0.07,0.0,0.0,47.96,36.59,0,0,0,0,24.45,0.0
2026-09-01 19:55:00,core-router-alpha,xe-0/0/1,60.71,6187.8,20.55,2.04,25.18,0.0,0.01,0.0,0.0,51.76,44.77,0,0,0,0,18.91,0.0
2026-09-01 19:56:00,core-router-alpha,xe-0/0/1,59.02,6185.4,22.15,0.68,24.26,0.0,0.03,0.0,0.0,49.91,42.21,0,0,0,0,19.3,0.0
2026-09-01 19:57:00,core-router-alpha,xe-0/0/1,60.94,6095.5,25.32,3.85,27.71,0.0,0.04,0.0,0.0,52.0,44.78,0,0,0,0,19.3,0.0
2026-09-01 19:58:00,core-router-alpha,xe-0/0/1,59.7,6034.3,22.14,1.88,24.9,0.0,0.05,0.0,0.0,48.61,45.51,0,0,0,0,22.25,0.0
2026-09-01 19:59:00,core-router-alpha,xe-0/0/1,63.61,6213.9,25.14,0.92,28.5,0.0,0.05,0.0,0.0,57.87,44.22,0,0,0,0,19.81,0.0
2026-09-01 20:00:00,core-router-alpha,xe-0/0/1,59.19,6239.1,20.78,3.93,23.23,0.0,0.02,0.0,0.0,49.87,42.45,0,0,0,0,19.44,0.001
